subject_id,session_id,muscle,arm,rep_number,rms,mav,wl,zc,ssc,n_samples,data_quality,label,fatigue_level,label_type,load_kg,sex,age,weight_kg,height_m,workouts_per_week,modality,dataset
Suj_2,Suj_2_T2,Tricep,2,2,10.837958455020498,7.387832699619772,3998.0,105,248,789,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_2,Suj_2_T2,Tricep,2,3,14.620661788275576,9.590622182146078,7385.0,180,382,1109,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_2,Suj_2_T2,Tricep,2,4,13.167022010000892,9.473032714412025,7508.0,175,381,1131,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_3,Suj_3_T1,Tricep,1,1,8.121647177894735,4.743107769423559,2888.0,79,268,798,valid,0.0,0,rep_ordinal_proxy,2.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_3,Suj_3_T1,Tricep,1,2,6.897389137565406,4.48688352570829,3028.0,105,283,953,valid,0.3333333333333333,0,rep_ordinal_proxy,2.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_3,Suj_3_T1,Tricep,1,3,4.418961918323236,3.1155378486055776,1620.0,44,208,753,valid,0.6666666666666666,1,rep_ordinal_proxy,2.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_3,Suj_3_T1,Tricep,1,4,3.0369226041794155,2.043848964677223,1382.0,21,208,821,valid,1.0,2,rep_ordinal_proxy,2.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_3,Suj_3_T2,Tricep,2,1,21.471480266432593,13.406727828746178,6173.0,93,219,654,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_3,Suj_3_T2,Tricep,2,2,23.28379862725558,14.095490716180372,7004.0,99,268,754,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_3,Suj_3_T2,Tricep,2,3,26.274254816557853,15.336466165413533,10138.0,149,352,1064,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_3,Suj_3_T2,Tricep,2,4,19.405427899694978,11.67100371747212,8785.0,166,344,1076,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_4,Suj_4_T1,Tricep,1,1,5.944102366310364,4.159803921568628,3256.0,124,389,1020,valid,0.0,0,rep_ordinal_proxy,2.7,,,,,,emg,mendeley_emg_biceps_triceps
Suj_4,Suj_4_T1,Tricep,1,2,6.1409273738572265,4.403296703296704,2871.0,107,318,910,valid,0.3333333333333333,0,rep_ordinal_proxy,2.7,,,,,,emg,mendeley_emg_biceps_triceps
Suj_4,Suj_4_T1,Tricep,1,3,5.93441570161934,4.257009345794392,2431.0,79,311,856,valid,0.6666666666666666,1,rep_ordinal_proxy,2.7,,,,,,emg,mendeley_emg_biceps_triceps
Suj_4,Suj_4_T1,Tricep,1,4,4.495639936996041,3.269461077844311,1953.0,64,272,835,valid,1.0,2,rep_ordinal_proxy,2.7,,,,,,emg,mendeley_emg_biceps_triceps
Suj_4,Suj_4_T2,Tricep,2,1,24.788587577231464,14.814814814814815,6054.0,73,208,675,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_4,Suj_4_T2,Tricep,2,2,21.491450571449484,14.285024154589372,6369.0,106,205,621,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_4,Suj_4_T2,Tricep,2,3,25.58387153576684,16.467241379310344,12066.0,174,370,1160,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_4,Suj_4_T2,Tricep,2,4,25.947481871008968,17.229689067201605,11460.0,165,317,997,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_5,Suj_5_T1,Tricep,1,1,14.3604707926754,10.45664739884393,6507.0,161,285,865,valid,0.0,0,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_5,Suj_5_T1,Tricep,1,2,14.773727496549833,10.740787801778907,5997.0,147,246,787,valid,0.3333333333333333,0,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_5,Suj_5_T1,Tricep,1,3,14.83525582258282,11.009575923392612,5398.0,112,233,731,valid,0.6666666666666666,1,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_5,Suj_5_T1,Tricep,1,4,14.208375955591231,10.149791955617198,5212.0,127,252,721,valid,1.0,2,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_5,Suj_5_T2,Tricep,2,1,21.72368565687044,12.703703703703704,5196.0,87,187,675,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_5,Suj_5_T2,Tricep,2,2,27.082243268727996,16.872472783825817,7421.0,90,199,643,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_5,Suj_5_T2,Tricep,2,3,29.051089533936732,18.41139896373057,11434.0,165,308,965,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_5,Suj_5_T2,Tricep,2,4,27.078010503907795,17.49844559585492,11709.0,153,284,965,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_6,Suj_6_T1,Tricep,1,1,11.971708504272822,8.945864661654136,4233.0,130,215,665,valid,0.0,0,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_6,Suj_6_T1,Tricep,1,2,10.693433244898795,7.722607489597781,3929.0,123,245,721,valid,0.3333333333333333,0,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_6,Suj_6_T1,Tricep,1,3,11.971457282790773,8.448621553884712,4837.0,124,262,798,valid,0.6666666666666666,1,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_6,Suj_6_T1,Tricep,1,4,10.893078497796624,7.926426426426427,3834.0,109,228,666,valid,1.0,2,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_6,Suj_6_T2,Tricep,2,1,15.129533296760274,10.880555555555556,5205.0,121,240,720,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_6,Suj_6_T2,Tricep,2,2,14.777810725529413,9.79812834224599,5092.0,111,261,748,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_6,Suj_6_T2,Tricep,2,3,15.108278688377773,10.139065817409767,6605.0,155,320,942,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_6,Suj_6_T2,Tricep,2,4,13.135183802110083,8.946484784889822,5654.0,156,319,953,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_7,Suj_7_T1,Tricep,1,1,28.7546821584198,21.4031746031746,9324.0,130,208,630,valid,0.0,0,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_7,Suj_7_T1,Tricep,1,2,32.3293321039225,22.874603174603173,9378.0,117,204,630,valid,0.3333333333333333,0,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_7,Suj_7_T1,Tricep,1,3,35.673833380500355,24.735820895522387,11793.0,121,219,670,valid,0.6666666666666666,1,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_7,Suj_7_T1,Tricep,1,4,31.218416686501644,21.071315372424724,8852.0,99,206,631,valid,1.0,2,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_7,Suj_7_T2,Tricep,2,1,11.456780197769355,8.3734375,3695.0,108,236,640,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_7,Suj_7_T2,Tricep,2,2,15.566824576555755,10.58904109589041,5111.0,111,214,730,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_7,Suj_7_T2,Tricep,2,3,13.461062723411025,9.244234800838575,6039.0,132,312,954,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_7,Suj_7_T2,Tricep,2,4,14.85393541124007,10.381054897739505,6496.0,155,309,929,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_8,Suj_8_T1,Tricep,1,1,34.57736910282201,25.11265164644714,9516.0,108,176,577,valid,0.0,0,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_8,Suj_8_T1,Tricep,1,2,34.72217243372071,25.697394789579157,9060.0,95,170,499,valid,0.3333333333333333,0,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_8,Suj_8_T1,Tricep,1,3,37.98450571507552,27.8953488372093,13142.0,130,237,688,valid,0.6666666666666666,1,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_8,Suj_8_T1,Tricep,1,4,38.5931155962896,28.294736842105262,12722.0,127,211,665,valid,1.0,2,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_8,Suj_8_T2,Tricep,2,1,13.678689899878906,9.342622950819672,3989.0,107,209,610,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_8,Suj_8_T2,Tricep,2,2,12.716468844834907,8.477810650887575,4215.0,109,241,676,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_8,Suj_8_T2,Tricep,2,3,14.816880722267408,10.373287671232877,5810.0,132,282,876,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_8,Suj_8_T2,Tricep,2,4,15.018541132110352,9.878564857405705,7326.0,156,355,1087,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_9,Suj_9_T1,Tricep,1,1,14.232591705893437,10.290909090909091,5212.0,137,225,660,valid,0.0,0,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_9,Suj_9_T1,Tricep,1,2,14.760758788084033,10.738461538461538,4719.0,102,218,650,valid,0.3333333333333333,0,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_9,Suj_9_T1,Tricep,1,3,11.38638867660863,8.591743119266056,3899.0,104,214,654,valid,0.6666666666666666,1,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_9,Suj_9_T1,Tricep,1,4,11.563882253856837,8.572485207100591,4158.0,122,244,676,valid,1.0,2,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_9,Suj_9_T2,Tricep,2,1,13.205454199631177,8.984536082474227,4817.0,99,256,776,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_9,Suj_9_T2,Tricep,2,2,15.149044745495702,9.970360824742269,5460.0,118,248,776,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_9,Suj_9_T2,Tricep,2,3,13.605192156533496,9.469623915139826,6763.0,166,353,1037,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_9,Suj_9_T2,Tricep,2,4,16.0550831226761,11.143236074270558,8839.0,200,376,1131,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_10,Suj_10_T1,Tricep,1,1,18.29170719800242,13.610872675250357,6132.0,129,212,699,valid,0.0,0,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_10,Suj_10_T1,Tricep,1,2,17.567780368433258,13.317614424410541,6426.0,135,253,721,valid,0.3333333333333333,0,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_10,Suj_10_T1,Tricep,1,3,13.258408707678838,9.995620437956205,4851.0,131,268,685,valid,0.6666666666666666,1,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_10,Suj_10_T1,Tricep,1,4,14.594672462433484,10.787202380952381,4683.0,112,240,672,valid,1.0,2,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_10,Suj_10_T2,Tricep,2,1,0.20652160826654534,0.13719027466600284,82.51142643764004,130,305,855,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_10,Suj_10_T2,Tricep,2,2,0.2662668043948245,0.19381553398058252,127.53398058252426,178,305,1000,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_10,Suj_10_T2,Tricep,2,3,0.22442025428247056,0.16175494654049402,92.7766990291262,153,251,790,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_10,Suj_10_T2,Tricep,2,4,0.22865641125517014,0.16418776899209284,109.6019417475728,177,306,970,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_11,Suj_11_T1,Tricep,1,1,39.67019277594028,27.18909991742362,20633.0,199,378,1211,valid,0.0,0,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_11,Suj_11_T1,Tricep,1,2,34.575376387835824,21.908154506437768,16802.0,160,348,1165,valid,0.3333333333333333,0,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_11,Suj_11_T1,Tricep,1,3,37.882706897280784,26.917098445595855,16709.0,164,304,965,valid,0.6666666666666666,1,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_11,Suj_11_T1,Tricep,1,4,34.66468511451777,23.854679802955665,13165.0,135,247,812,valid,1.0,2,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_11,Suj_11_T2,Tricep,2,1,30.568948528730964,20.837116154873165,9893.0,120,232,749,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_11,Suj_11_T2,Tricep,2,2,21.81903610133677,14.771661569826707,9451.0,157,322,981,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_11,Suj_11_T2,Tricep,2,3,27.26982086063259,17.41412213740458,12361.0,158,347,1048,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_11,Suj_11_T2,Tricep,2,4,23.583225218046763,16.025830258302584,8442.0,132,256,813,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_12,Suj_12_T1,Tricep,1,1,37.288701470874074,23.79746835443038,15028.0,157,301,948,valid,0.0,0,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_12,Suj_12_T1,Tricep,1,2,27.53105773095081,17.470967741935485,10991.0,163,340,930,valid,0.3333333333333333,0,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_12,Suj_12_T1,Tricep,1,3,25.917794418324807,15.60548523206751,10231.0,146,351,948,valid,0.6666666666666666,1,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_12,Suj_12_T1,Tricep,1,4,31.053171094563734,19.235404896421844,13523.0,142,334,1062,valid,1.0,2,rep_ordinal_proxy,7.5,,,,,,emg,mendeley_emg_biceps_triceps
Suj_12,Suj_12_T2,Tricep,2,1,35.35115147508671,20.723463687150836,8735.0,94,253,716,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_12,Suj_12_T2,Tricep,2,2,29.991826953287166,18.885830784913352,12116.0,147,319,981,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_12,Suj_12_T2,Tricep,2,3,34.13519501133015,20.83653846153846,11500.0,128,276,832,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_12,Suj_12_T2,Tricep,2,4,28.8310405940213,17.952601156069363,10231.0,131,305,865,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_13,Suj_13_T1,Tricep,1,1,31.418640599665945,19.46985446985447,11994.0,132,307,962,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_13,Suj_13_T1,Tricep,1,2,31.95921692035652,20.29032258064516,12404.0,144,293,899,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_13,Suj_13_T1,Tricep,1,3,24.13225247151444,14.918196994991654,11730.0,161,401,1198,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_13,Suj_13_T1,Tricep,1,4,33.49242948865126,21.670320404721753,15669.0,180,327,1186,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_13,Suj_13_T2,Tricep,2,1,18.354660504399412,12.184549356223176,8930.0,165,407,1165,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_13,Suj_13_T2,Tricep,2,2,16.56942735120261,11.49871244635193,9671.0,197,408,1165,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_13,Suj_13_T2,Tricep,2,3,13.620480010930427,8.938834951456311,6609.0,155,373,1030,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_13,Suj_13_T2,Tricep,2,4,20.34889154068775,13.192964824120603,9368.0,171,325,995,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_14,Suj_14_T1,Tricep,1,1,16.54653370883998,10.903333333333334,6392.0,131,280,900,valid,0.0,0,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_14,Suj_14_T1,Tricep,1,2,13.915763494523851,9.47641073080481,7261.0,170,373,1081,valid,0.3333333333333333,0,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_14,Suj_14_T1,Tricep,1,3,13.360205161868327,9.35191256830601,5885.0,122,313,915,valid,0.6666666666666666,1,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_14,Suj_14_T1,Tricep,1,4,12.450407954273953,8.856540084388186,5903.0,153,340,948,valid,1.0,2,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_14,Suj_14_T2,Tricep,2,1,18.995198737665948,11.696329254727475,7053.0,125,293,899,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_14,Suj_14_T2,Tricep,2,2,20.28615185266164,13.072043010752688,8272.0,136,307,930,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_14,Suj_14_T2,Tricep,2,3,20.259338990365176,12.730612244897959,8574.0,161,325,980,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_14,Suj_14_T2,Tricep,2,4,25.804282590298843,16.129,10798.0,145,286,1000,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_15,Suj_15_T1,Tricep,1,1,0.16424932446669865,0.09323402119201706,62.63291139240506,83,231,933,valid,0.0,0,rep_ordinal_proxy,3.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_15,Suj_15_T1,Tricep,1,2,0.13032138283364106,0.08467701426562187,63.025316455696206,144,380,1008,valid,0.3333333333333333,0,rep_ordinal_proxy,3.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_15,Suj_15_T1,Tricep,1,3,0.1509596627586718,0.09669854755736719,72.29113924050634,146,351,1031,valid,0.6666666666666666,1,rep_ordinal_proxy,3.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_15,Suj_15_T1,Tricep,1,4,0.20273476944125937,0.12615876899910594,118.32911392405063,161,415,1345,valid,1.0,2,rep_ordinal_proxy,3.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_15,Suj_15_T2,Tricep,2,1,0.12928025310112487,0.08464851158748303,57.67005321722303,131,272,904,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_15,Suj_15_T2,Tricep,2,2,0.20319402732340708,0.13960017969451932,109.87735849056604,187,368,1176,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_15,Suj_15_T2,Tricep,2,3,0.190432731922837,0.13431121554324194,100.19811320754718,200,349,1076,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_15,Suj_15_T2,Tricep,2,4,0.19831106766786524,0.13827742837176799,109.13207547169812,184,368,1188,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_16,Suj_16_T1,Tricep,1,1,0.18051653675308132,0.12257146667852221,71.40963855421685,157,275,813,valid,0.0,0,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_16,Suj_16_T1,Tricep,1,2,0.18727934634516474,0.13005851155819448,71.33734939759037,141,271,836,valid,0.3333333333333333,0,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_16,Suj_16_T1,Tricep,1,3,0.21444864510678144,0.15065978198508317,105.09036144578315,179,325,1050,valid,0.6666666666666666,1,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_16,Suj_16_T1,Tricep,1,4,0.20552652919171235,0.14744930133758172,74.66867469879517,148,222,726,valid,1.0,2,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_16,Suj_16_T2,Tricep,2,1,0.14892231035646758,0.10193179365421973,43.804878048780495,116,204,678,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_16,Suj_16_T2,Tricep,2,2,0.18823184887577274,0.13057249322493225,94.1158536585366,172,337,1080,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_16,Suj_16_T2,Tricep,2,3,0.2008963595587723,0.13635455735813046,99.08536585365854,191,357,1099,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_16,Suj_16_T2,Tricep,2,4,0.20373381399239024,0.13969009774367405,98.72560975609757,189,345,1068,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_T1,Tricep,1,1,0.2062884038661595,0.137061931294344,90.93145468392993,147,307,950,valid,0.0,0,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_T1,Tricep,1,2,0.1981698580074168,0.1418008559097668,101.87128712871288,188,340,1092,valid,0.3333333333333333,0,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_T1,Tricep,1,3,0.21223576347630105,0.15348782324316432,90.52475247524754,160,249,881,valid,0.6666666666666666,1,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_T1,Tricep,1,4,0.21307967717971388,0.14873635014508163,88.35148514851487,153,284,894,valid,1.0,2,rep_ordinal_proxy,10.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_T2,Tricep,2,1,0.20593927413594465,0.13662973062160239,82.78327109783422,132,310,860,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_T2,Tricep,2,2,0.2656113918626156,0.19296720282084717,127.6893203883495,179,308,1005,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_T2,Tricep,2,3,0.22676535036232187,0.16407766990291262,91.5631067961165,151,243,770,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_T2,Tricep,2,4,0.22809881767471465,0.16353497635051029,109.79611650485435,178,307,975,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_T1,Tricep,1,1,0.21042870491655039,0.13694007923719975,68.46478873239437,114,257,743,valid,0.0,0,rep_ordinal_proxy,3.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_T1,Tricep,1,2,0.20944062490077267,0.14670058357025287,81.70731707317074,139,264,815,valid,0.3333333333333333,0,rep_ordinal_proxy,3.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_T1,Tricep,1,3,0.18185285245180338,0.12698813195028502,73.92682926829269,151,291,870,valid,0.6666666666666666,1,rep_ordinal_proxy,3.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_T1,Tricep,1,4,0.21992854842274734,0.15345737993462408,96.64227642276421,160,314,970,valid,1.0,2,rep_ordinal_proxy,3.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_T2,Tricep,2,1,13.31787198788584,9.500571428571428,5797.0,147,301,875,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_T2,Tricep,2,2,14.840928099453446,11.165034965034964,5464.0,113,219,715,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_T2,Tricep,2,3,17.39203398834042,11.888182973316392,6306.0,148,240,787,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_T2,Tricep,2,4,23.10131598959155,15.546786922209696,9688.0,158,279,887,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_T1,Tricep,1,1,31.878915956845546,20.45444059976932,11953.0,139,298,867,valid,0.0,0,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_T1,Tricep,1,2,34.5992694576722,22.784562211981566,12844.0,129,279,868,valid,0.3333333333333333,0,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_T1,Tricep,1,3,37.3837257110387,25.525980911983034,16064.0,167,276,943,valid,0.6666666666666666,1,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_T1,Tricep,1,4,32.275057473486626,22.73396674584323,12864.0,159,277,842,valid,1.0,2,rep_ordinal_proxy,4.0,,,,,,emg,mendeley_emg_biceps_triceps
